trip_id,stop_id,stop_sequence,arrival_time,departure_time,timepoint,shape_dist_traveled,pickup_type,drop_off_type,stop_headsign_code,stop_headsign
Sunday-Su-12-A-OB-1520-986354f,925,1,15:20:00,15:20:00,1,0.0,0,0,,
Reduced-Mo-Th-12-A-OB-2150-141c278,925,1,21:50:00,21:50:00,1,0.0,0,0,,
Reduced-Fr-12-A-OB-2150-141c278,925,1,21:50:00,21:50:00,1,0.0,0,0,,
Saturday-Sa-12-A-OB-1350-6f78358,925,1,13:50:00,13:50:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-1350-fe3fe35,925,1,13:50:00,13:50:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-1620-1a2d9e3,925,1,16:20:00,16:20:00,1,0.0,0,0,,
Saturday-Sa-12-A-OB-0850-e747ed8,925,1,08:50:00,08:50:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-1920-32f8078,925,1,19:20:00,19:20:00,1,0.0,0,0,,
Reduced-Mo-Th-12-A-OB-1450-52b37e4,925,1,14:50:00,14:50:00,1,0.0,0,0,,
Reduced-Fr-12-A-OB-1450-52b37e4,925,1,14:50:00,14:50:00,1,0.0,0,0,,
Reduced-Mo-Th-12-A-OB-1050-f51edd0,925,1,10:50:00,10:50:00,1,0.0,0,0,,
Reduced-Fr-12-A-OB-1050-f51edd0,925,1,10:50:00,10:50:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-1720-614bfef,925,1,17:20:00,17:20:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-2120-222a2de,925,1,21:20:00,21:20:00,1,0.0,0,0,,
Reduced-Mo-Th-12-A-OB-1850-45dae07,925,1,18:50:00,18:50:00,1,0.0,0,0,,
Reduced-Fr-12-A-OB-1850-45dae07,925,1,18:50:00,18:50:00,1,0.0,0,0,,
Sunday-Su-12-A-OB-1320-87b1172,925,1,13:20:00,13:20:00,1,0.0,0,0,,
Sunday-Su-12-A-OB-1120-86da41f,925,1,11:20:00,11:20:00,1,0.0,0,0,,
Reduced-Mo-Th-12-A-OB-1750-352117a,925,1,17:50:00,17:50:00,1,0.0,0,0,,
Reduced-Fr-12-A-OB-1750-352117a,925,1,17:50:00,17:50:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-2150-7e481f9,925,1,21:50:00,21:50:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-0920-5ad928a,925,1,09:20:00,09:20:00,1,0.0,0,0,,
Saturday-Sa-12-A-OB-1250-c11e677,925,1,12:50:00,12:50:00,1,0.0,0,0,,
Saturday-Sa-12-A-OB-1750-31c4221,925,1,17:50:00,17:50:00,1,0.0,0,0,,
Saturday-Sa-12-A-OB-1050-97145ee,925,1,10:50:00,10:50:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-1320-b043d31,925,1,13:20:00,13:20:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-1450-d18b83f,925,1,14:50:00,14:50:00,1,0.0,0,0,,
Saturday-Sa-12-A-OB-1650-03518c9,925,1,16:50:00,16:50:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-1650-4c74518,925,1,16:50:00,16:50:00,1,0.0,0,0,,
Saturday-Sa-12-A-OB-1150-30beb3d,925,1,11:50:00,11:50:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-1220-307be6c,925,1,12:20:00,12:20:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-1850-e9871d7,925,1,18:50:00,18:50:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-1520-4f5cd98,925,1,15:20:00,15:20:00,1,0.0,0,0,,
Reduced-Mo-Th-12-A-OB-0650-f7022c4,925,1,06:50:00,06:50:00,1,0.0,0,0,,
Reduced-Fr-12-A-OB-0650-f7022c4,925,1,06:50:00,06:50:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-1820-3398994,925,1,18:20:00,18:20:00,1,0.0,0,0,,
Sunday-Su-12-A-OB-1620-179d0ac,925,1,16:20:00,16:20:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-2050-b1117ee,925,1,20:50:00,20:50:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-1750-f375659,925,1,17:50:00,17:50:00,1,0.0,0,0,,
Reduced-Mo-Th-12-A-OB-1350-82cf223,925,1,13:50:00,13:50:00,1,0.0,0,0,,
Reduced-Fr-12-A-OB-1350-82cf223,925,1,13:50:00,13:50:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-2250-b123252,925,1,22:50:00,22:50:00,1,0.0,0,0,,
Reduced-Mo-Th-12-A-OB-1150-f726220,925,1,11:50:00,11:50:00,1,0.0,0,0,,
Reduced-Fr-12-A-OB-1150-f726220,925,1,11:50:00,11:50:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-0750-367cd16,925,1,07:50:00,07:50:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-2020-922fa6f,925,1,20:20:00,20:20:00,1,0.0,0,0,,
Reduced-Mo-Th-12-A-OB-2050-be238bb,925,1,20:50:00,20:50:00,1,0.0,0,0,,
Reduced-Fr-12-A-OB-2050-be238bb,925,1,20:50:00,20:50:00,1,0.0,0,0,,
Reduced-Mo-Th-12-A-OB-0950-c5eaee5,925,1,09:50:00,09:50:00,1,0.0,0,0,,
Reduced-Fr-12-A-OB-0950-c5eaee5,925,1,09:50:00,09:50:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-1420-5a80620,925,1,14:20:00,14:20:00,1,0.0,0,0,,
Reduced-Mo-Th-12-A-OB-0850-e06257d,925,1,08:50:00,08:50:00,1,0.0,0,0,,
Reduced-Fr-12-A-OB-0850-e06257d,925,1,08:50:00,08:50:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-0850-c866530,925,1,08:50:00,08:50:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-0650-6891605,925,1,06:50:00,06:50:00,1,0.0,0,0,,
Sunday-Su-12-A-OB-1220-69edd33,925,1,12:20:00,12:20:00,1,0.0,0,0,,
Reduced-Mo-Th-12-A-OB-0750-6a724a2,925,1,07:50:00,07:50:00,1,0.0,0,0,,
Reduced-Fr-12-A-OB-0750-6a724a2,925,1,07:50:00,07:50:00,1,0.0,0,0,,
Saturday-Sa-12-A-OB-1550-75a478e,925,1,15:50:00,15:50:00,1,0.0,0,0,,
Reduced-Mo-Th-12-A-OB-1950-04eb10b,925,1,19:50:00,19:50:00,1,0.0,0,0,,
Reduced-Fr-12-A-OB-1950-04eb10b,925,1,19:50:00,19:50:00,1,0.0,0,0,,
Reduced-Mo-Th-12-A-OB-1550-543b402,925,1,15:50:00,15:50:00,1,0.0,0,0,,
Reduced-Fr-12-A-OB-1550-543b402,925,1,15:50:00,15:50:00,1,0.0,0,0,,
Saturday-Sa-12-A-OB-0750-1068f06,925,1,07:50:00,07:50:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-0950-cbd78e0,925,1,09:50:00,09:50:00,1,0.0,0,0,,
Sunday-Su-12-A-OB-1020-37545b1,925,1,10:20:00,10:20:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-1250-78a4ab7,925,1,12:50:00,12:50:00,1,0.0,0,0,,
Reduced-Mo-Th-12-A-OB-1650-385baa4,925,1,16:50:00,16:50:00,1,0.0,0,0,,
Reduced-Fr-12-A-OB-1650-385baa4,925,1,16:50:00,16:50:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-0820-b691050,925,1,08:20:00,08:20:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-0720-dbbe0f6,925,1,07:20:00,07:20:00,1,0.0,0,0,,
Saturday-Sa-12-A-OB-0950-1b3bdfc,925,1,09:50:00,09:50:00,1,0.0,0,0,,
Reduced-Mo-Th-12-A-OB-1250-dac7495,925,1,12:50:00,12:50:00,1,0.0,0,0,,
Reduced-Fr-12-A-OB-1250-dac7495,925,1,12:50:00,12:50:00,1,0.0,0,0,,
Saturday-Sa-12-A-OB-1450-f2db231,925,1,14:50:00,14:50:00,1,0.0,0,0,,
Reduced-Mo-Th-12-A-OB-2250-c1d0cc0,925,1,22:50:00,22:50:00,1,0.0,0,0,,
Reduced-Fr-12-A-OB-2250-c1d0cc0,925,1,22:50:00,22:50:00,1,0.0,0,0,,
Sunday-Su-12-A-OB-1420-06d647a,925,1,14:20:00,14:20:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-1950-0429bde,925,1,19:50:00,19:50:00,1,0.0,0,0,,
Sunday-Su-12-A-OB-1720-8d6fa85,925,1,17:20:00,17:20:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-1120-67bf68a,925,1,11:20:00,11:20:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-1150-bfc6b08,925,1,11:50:00,11:50:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-1550-7a44466,925,1,15:50:00,15:50:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-1020-ae2aabc,925,1,10:20:00,10:20:00,1,0.0,0,0,,
Weekday-Weekday-12-A-OB-1050-42d8d6e,925,1,10:50:00,10:50:00,1,0.0,0,0,,
Sunday-Su-12-A-OB-1520-986354f,1192,2,15:21:00,15:21:00,0,400.92,0,0,,
Saturday-Sa-12-A-OB-1450-f2db231,1192,2,14:51:00,14:51:00,0,400.92,0,0,,
Saturday-Sa-12-A-OB-1350-6f78358,1192,2,13:51:00,13:51:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-1350-fe3fe35,1192,2,13:51:00,13:51:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-1620-1a2d9e3,1192,2,16:21:00,16:21:00,0,400.92,0,0,,
Saturday-Sa-12-A-OB-0850-e747ed8,1192,2,08:51:00,08:51:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-1920-32f8078,1192,2,19:21:00,19:21:00,0,400.92,0,0,,
Reduced-Mo-Th-12-A-OB-1450-52b37e4,1192,2,14:51:00,14:51:00,0,400.92,0,0,,
Reduced-Fr-12-A-OB-1450-52b37e4,1192,2,14:51:00,14:51:00,0,400.92,0,0,,
Reduced-Mo-Th-12-A-OB-1050-f51edd0,1192,2,10:51:00,10:51:00,0,400.92,0,0,,
Reduced-Fr-12-A-OB-1050-f51edd0,1192,2,10:51:00,10:51:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-1720-614bfef,1192,2,17:21:00,17:21:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-0920-5ad928a,1192,2,09:21:00,09:21:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-2120-222a2de,1192,2,21:21:00,21:21:00,0,400.92,0,0,,
Reduced-Mo-Th-12-A-OB-1850-45dae07,1192,2,18:51:00,18:51:00,0,400.92,0,0,,
Reduced-Fr-12-A-OB-1850-45dae07,1192,2,18:51:00,18:51:00,0,400.92,0,0,,
Sunday-Su-12-A-OB-1320-87b1172,1192,2,13:21:00,13:21:00,0,400.92,0,0,,
Sunday-Su-12-A-OB-1120-86da41f,1192,2,11:21:00,11:21:00,0,400.92,0,0,,
Reduced-Mo-Th-12-A-OB-1750-352117a,1192,2,17:51:00,17:51:00,0,400.92,0,0,,
Reduced-Fr-12-A-OB-1750-352117a,1192,2,17:51:00,17:51:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-2150-7e481f9,1192,2,21:51:00,21:51:00,0,400.92,0,0,,
Saturday-Sa-12-A-OB-1250-c11e677,1192,2,12:51:00,12:51:00,0,400.92,0,0,,
Saturday-Sa-12-A-OB-1750-31c4221,1192,2,17:51:00,17:51:00,0,400.92,0,0,,
Saturday-Sa-12-A-OB-1050-97145ee,1192,2,10:51:00,10:51:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-1320-b043d31,1192,2,13:21:00,13:21:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-1450-d18b83f,1192,2,14:51:00,14:51:00,0,400.92,0,0,,
Saturday-Sa-12-A-OB-1650-03518c9,1192,2,16:51:00,16:51:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-1650-4c74518,1192,2,16:51:00,16:51:00,0,400.92,0,0,,
Saturday-Sa-12-A-OB-1150-30beb3d,1192,2,11:51:00,11:51:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-1220-307be6c,1192,2,12:21:00,12:21:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-1850-e9871d7,1192,2,18:51:00,18:51:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-1520-4f5cd98,1192,2,15:21:00,15:21:00,0,400.92,0,0,,
Reduced-Mo-Th-12-A-OB-0650-f7022c4,1192,2,06:51:00,06:51:00,0,400.92,0,0,,
Reduced-Fr-12-A-OB-0650-f7022c4,1192,2,06:51:00,06:51:00,0,400.92,0,0,,
Reduced-Mo-Th-12-A-OB-0850-e06257d,1192,2,08:51:00,08:51:00,0,400.92,0,0,,
Reduced-Fr-12-A-OB-0850-e06257d,1192,2,08:51:00,08:51:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-1820-3398994,1192,2,18:21:00,18:21:00,0,400.92,0,0,,
Sunday-Su-12-A-OB-1620-179d0ac,1192,2,16:21:00,16:21:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-2050-b1117ee,1192,2,20:51:00,20:51:00,0,400.92,0,0,,
Reduced-Mo-Th-12-A-OB-1350-82cf223,1192,2,13:51:00,13:51:00,0,400.92,0,0,,
Reduced-Fr-12-A-OB-1350-82cf223,1192,2,13:51:00,13:51:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-2250-b123252,1192,2,22:51:00,22:51:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-1750-f375659,1192,2,17:51:00,17:51:00,0,400.92,0,0,,
Reduced-Mo-Th-12-A-OB-1150-f726220,1192,2,11:51:00,11:51:00,0,400.92,0,0,,
Reduced-Fr-12-A-OB-1150-f726220,1192,2,11:51:00,11:51:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-0750-367cd16,1192,2,07:51:00,07:51:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-2020-922fa6f,1192,2,20:21:00,20:21:00,0,400.92,0,0,,
Reduced-Mo-Th-12-A-OB-2050-be238bb,1192,2,20:51:00,20:51:00,0,400.92,0,0,,
Reduced-Fr-12-A-OB-2050-be238bb,1192,2,20:51:00,20:51:00,0,400.92,0,0,,
Reduced-Mo-Th-12-A-OB-0950-c5eaee5,1192,2,09:51:00,09:51:00,0,400.92,0,0,,
Reduced-Fr-12-A-OB-0950-c5eaee5,1192,2,09:51:00,09:51:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-1420-5a80620,1192,2,14:21:00,14:21:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-0850-c866530,1192,2,08:51:00,08:51:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-0650-6891605,1192,2,06:51:00,06:51:00,0,400.92,0,0,,
Sunday-Su-12-A-OB-1220-69edd33,1192,2,12:21:00,12:21:00,0,400.92,0,0,,
Reduced-Mo-Th-12-A-OB-0750-6a724a2,1192,2,07:51:00,07:51:00,0,400.92,0,0,,
Reduced-Fr-12-A-OB-0750-6a724a2,1192,2,07:51:00,07:51:00,0,400.92,0,0,,
Saturday-Sa-12-A-OB-1550-75a478e,1192,2,15:51:00,15:51:00,0,400.92,0,0,,
Reduced-Mo-Th-12-A-OB-1950-04eb10b,1192,2,19:51:00,19:51:00,0,400.92,0,0,,
Reduced-Fr-12-A-OB-1950-04eb10b,1192,2,19:51:00,19:51:00,0,400.92,0,0,,
Reduced-Mo-Th-12-A-OB-1550-543b402,1192,2,15:51:00,15:51:00,0,400.92,0,0,,
Reduced-Fr-12-A-OB-1550-543b402,1192,2,15:51:00,15:51:00,0,400.92,0,0,,
Saturday-Sa-12-A-OB-0750-1068f06,1192,2,07:51:00,07:51:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-0950-cbd78e0,1192,2,09:51:00,09:51:00,0,400.92,0,0,,
Sunday-Su-12-A-OB-1020-37545b1,1192,2,10:21:00,10:21:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-1250-78a4ab7,1192,2,12:51:00,12:51:00,0,400.92,0,0,,
Reduced-Mo-Th-12-A-OB-1650-385baa4,1192,2,16:51:00,16:51:00,0,400.92,0,0,,
Reduced-Fr-12-A-OB-1650-385baa4,1192,2,16:51:00,16:51:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-0820-b691050,1192,2,08:21:00,08:21:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-0720-dbbe0f6,1192,2,07:21:00,07:21:00,0,400.92,0,0,,
Saturday-Sa-12-A-OB-0950-1b3bdfc,1192,2,09:51:00,09:51:00,0,400.92,0,0,,
Reduced-Mo-Th-12-A-OB-1250-dac7495,1192,2,12:51:00,12:51:00,0,400.92,0,0,,
Reduced-Fr-12-A-OB-1250-dac7495,1192,2,12:51:00,12:51:00,0,400.92,0,0,,
Reduced-Mo-Th-12-A-OB-2250-c1d0cc0,1192,2,22:51:00,22:51:00,0,400.92,0,0,,
Reduced-Fr-12-A-OB-2250-c1d0cc0,1192,2,22:51:00,22:51:00,0,400.92,0,0,,
Sunday-Su-12-A-OB-1420-06d647a,1192,2,14:21:00,14:21:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-1950-0429bde,1192,2,19:51:00,19:51:00,0,400.92,0,0,,
Sunday-Su-12-A-OB-1720-8d6fa85,1192,2,17:21:00,17:21:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-1120-67bf68a,1192,2,11:21:00,11:21:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-1150-bfc6b08,1192,2,11:51:00,11:51:00,0,400.92,0,0,,
Reduced-Mo-Th-12-A-OB-2150-141c278,1192,2,21:51:00,21:51:00,0,400.92,0,0,,
Reduced-Fr-12-A-OB-2150-141c278,1192,2,21:51:00,21:51:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-1550-7a44466,1192,2,15:51:00,15:51:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-1020-ae2aabc,1192,2,10:21:00,10:21:00,0,400.92,0,0,,
Weekday-Weekday-12-A-OB-1050-42d8d6e,1192,2,10:51:00,10:51:00,0,400.92,0,0,,
Sunday-Su-12-A-OB-1520-986354f,1193,3,15:21:00,15:21:00,0,599.63,0,0,,
Saturday-Sa-12-A-OB-1450-f2db231,1193,3,14:51:00,14:51:00,0,599.63,0,0,,
Saturday-Sa-12-A-OB-1350-6f78358,1193,3,13:51:00,13:51:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-1350-fe3fe35,1193,3,13:51:00,13:51:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-1620-1a2d9e3,1193,3,16:21:00,16:21:00,0,599.63,0,0,,
Saturday-Sa-12-A-OB-0850-e747ed8,1193,3,08:51:00,08:51:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-1920-32f8078,1193,3,19:21:00,19:21:00,0,599.63,0,0,,
Reduced-Mo-Th-12-A-OB-1450-52b37e4,1193,3,14:51:00,14:51:00,0,599.63,0,0,,
Reduced-Fr-12-A-OB-1450-52b37e4,1193,3,14:51:00,14:51:00,0,599.63,0,0,,
Reduced-Mo-Th-12-A-OB-1050-f51edd0,1193,3,10:51:00,10:51:00,0,599.63,0,0,,
Reduced-Fr-12-A-OB-1050-f51edd0,1193,3,10:51:00,10:51:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-1720-614bfef,1193,3,17:21:00,17:21:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-0920-5ad928a,1193,3,09:21:00,09:21:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-2120-222a2de,1193,3,21:21:00,21:21:00,0,599.63,0,0,,
Sunday-Su-12-A-OB-1320-87b1172,1193,3,13:21:00,13:21:00,0,599.63,0,0,,
Sunday-Su-12-A-OB-1120-86da41f,1193,3,11:21:00,11:21:00,0,599.63,0,0,,
Reduced-Mo-Th-12-A-OB-1850-45dae07,1193,3,18:51:00,18:51:00,0,599.63,0,0,,
Reduced-Fr-12-A-OB-1850-45dae07,1193,3,18:51:00,18:51:00,0,599.63,0,0,,
Reduced-Mo-Th-12-A-OB-1750-352117a,1193,3,17:51:00,17:51:00,0,599.63,0,0,,
Reduced-Fr-12-A-OB-1750-352117a,1193,3,17:51:00,17:51:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-2150-7e481f9,1193,3,21:51:00,21:51:00,0,599.63,0,0,,
Saturday-Sa-12-A-OB-1250-c11e677,1193,3,12:51:00,12:51:00,0,599.63,0,0,,
Saturday-Sa-12-A-OB-1150-30beb3d,1193,3,11:51:00,11:51:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-1520-4f5cd98,1193,3,15:21:00,15:21:00,0,599.63,0,0,,
Saturday-Sa-12-A-OB-1750-31c4221,1193,3,17:51:00,17:51:00,0,599.63,0,0,,
Saturday-Sa-12-A-OB-1050-97145ee,1193,3,10:51:00,10:51:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-1820-3398994,1193,3,18:21:00,18:21:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-1320-b043d31,1193,3,13:21:00,13:21:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-1450-d18b83f,1193,3,14:51:00,14:51:00,0,599.63,0,0,,
Saturday-Sa-12-A-OB-1650-03518c9,1193,3,16:51:00,16:51:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-1650-4c74518,1193,3,16:51:00,16:51:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-1220-307be6c,1193,3,12:21:00,12:21:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-1850-e9871d7,1193,3,18:51:00,18:51:00,0,599.63,0,0,,
Reduced-Mo-Th-12-A-OB-0650-f7022c4,1193,3,06:51:00,06:51:00,0,599.63,0,0,,
Reduced-Fr-12-A-OB-0650-f7022c4,1193,3,06:51:00,06:51:00,0,599.63,0,0,,
Reduced-Mo-Th-12-A-OB-0850-e06257d,1193,3,08:51:00,08:51:00,0,599.63,0,0,,
Reduced-Fr-12-A-OB-0850-e06257d,1193,3,08:51:00,08:51:00,0,599.63,0,0,,
Sunday-Su-12-A-OB-1620-179d0ac,1193,3,16:21:00,16:21:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-2050-b1117ee,1193,3,20:51:00,20:51:00,0,599.63,0,0,,
Reduced-Mo-Th-12-A-OB-1350-82cf223,1193,3,13:51:00,13:51:00,0,599.63,0,0,,
Reduced-Fr-12-A-OB-1350-82cf223,1193,3,13:51:00,13:51:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-2250-b123252,1193,3,22:51:00,22:51:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-1750-f375659,1193,3,17:51:00,17:51:00,0,599.63,0,0,,
Reduced-Mo-Th-12-A-OB-1150-f726220,1193,3,11:51:00,11:51:00,0,599.63,0,0,,
Reduced-Fr-12-A-OB-1150-f726220,1193,3,11:51:00,11:51:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-0750-367cd16,1193,3,07:51:00,07:51:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-2020-922fa6f,1193,3,20:21:00,20:21:00,0,599.63,0,0,,
Reduced-Mo-Th-12-A-OB-2050-be238bb,1193,3,20:51:00,20:51:00,0,599.63,0,0,,
Reduced-Fr-12-A-OB-2050-be238bb,1193,3,20:51:00,20:51:00,0,599.63,0,0,,
Reduced-Mo-Th-12-A-OB-0950-c5eaee5,1193,3,09:51:00,09:51:00,0,599.63,0,0,,
Reduced-Fr-12-A-OB-0950-c5eaee5,1193,3,09:51:00,09:51:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-1420-5a80620,1193,3,14:21:00,14:21:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-0850-c866530,1193,3,08:51:00,08:51:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-0650-6891605,1193,3,06:51:00,06:51:00,0,599.63,0,0,,
Sunday-Su-12-A-OB-1220-69edd33,1193,3,12:21:00,12:21:00,0,599.63,0,0,,
Reduced-Mo-Th-12-A-OB-0750-6a724a2,1193,3,07:51:00,07:51:00,0,599.63,0,0,,
Reduced-Fr-12-A-OB-0750-6a724a2,1193,3,07:51:00,07:51:00,0,599.63,0,0,,
Saturday-Sa-12-A-OB-1550-75a478e,1193,3,15:51:00,15:51:00,0,599.63,0,0,,
Reduced-Mo-Th-12-A-OB-1950-04eb10b,1193,3,19:51:00,19:51:00,0,599.63,0,0,,
Reduced-Fr-12-A-OB-1950-04eb10b,1193,3,19:51:00,19:51:00,0,599.63,0,0,,
Reduced-Mo-Th-12-A-OB-1550-543b402,1193,3,15:51:00,15:51:00,0,599.63,0,0,,
Reduced-Fr-12-A-OB-1550-543b402,1193,3,15:51:00,15:51:00,0,599.63,0,0,,
Saturday-Sa-12-A-OB-0750-1068f06,1193,3,07:51:00,07:51:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-0950-cbd78e0,1193,3,09:51:00,09:51:00,0,599.63,0,0,,
Sunday-Su-12-A-OB-1020-37545b1,1193,3,10:21:00,10:21:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-1250-78a4ab7,1193,3,12:51:00,12:51:00,0,599.63,0,0,,
Reduced-Mo-Th-12-A-OB-1650-385baa4,1193,3,16:51:00,16:51:00,0,599.63,0,0,,
Reduced-Fr-12-A-OB-1650-385baa4,1193,3,16:51:00,16:51:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-0820-b691050,1193,3,08:21:00,08:21:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-0720-dbbe0f6,1193,3,07:21:00,07:21:00,0,599.63,0,0,,
Saturday-Sa-12-A-OB-0950-1b3bdfc,1193,3,09:51:00,09:51:00,0,599.63,0,0,,
Reduced-Mo-Th-12-A-OB-1250-dac7495,1193,3,12:51:00,12:51:00,0,599.63,0,0,,
Reduced-Fr-12-A-OB-1250-dac7495,1193,3,12:51:00,12:51:00,0,599.63,0,0,,
Reduced-Mo-Th-12-A-OB-2250-c1d0cc0,1193,3,22:51:00,22:51:00,0,599.63,0,0,,
Reduced-Fr-12-A-OB-2250-c1d0cc0,1193,3,22:51:00,22:51:00,0,599.63,0,0,,
Sunday-Su-12-A-OB-1420-06d647a,1193,3,14:21:00,14:21:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-1950-0429bde,1193,3,19:51:00,19:51:00,0,599.63,0,0,,
Sunday-Su-12-A-OB-1720-8d6fa85,1193,3,17:21:00,17:21:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-1120-67bf68a,1193,3,11:21:00,11:21:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-1150-bfc6b08,1193,3,11:51:00,11:51:00,0,599.63,0,0,,
Reduced-Mo-Th-12-A-OB-2150-141c278,1193,3,21:51:00,21:51:00,0,599.63,0,0,,
Reduced-Fr-12-A-OB-2150-141c278,1193,3,21:51:00,21:51:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-1550-7a44466,1193,3,15:51:00,15:51:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-1020-ae2aabc,1193,3,10:21:00,10:21:00,0,599.63,0,0,,
Weekday-Weekday-12-A-OB-1050-42d8d6e,1193,3,10:51:00,10:51:00,0,599.63,0,0,,
Sunday-Su-12-A-OB-1520-986354f,14,4,15:22:00,15:22:00,0,941.07,0,0,,
Saturday-Sa-12-A-OB-1450-f2db231,14,4,14:52:00,14:52:00,0,941.07,0,0,,
